職位名稱,公司名稱,工作經歷,公司連結,職位連結,c#,python,pl/sql,c,c++,jquery,css,django,android,ios,c++.net,java,visual studio .net,activex,dhtml,html,j2ee,j2me,j2se,web master/developer,xml,xml web services,http,labview,jdbc,ms sql,mysql,oracle,postgresql,hadoop,aws,tableau,power bi,hive,san/nas,teradata,tibco,matlab,excel,internet explorer,outlook,powerpoint,word,jsp,php,winform,rdbms,sapdb,vmware,linux,unix,ooad,oop,database management,autocad 2d,solidworks,inventor,autocad,asp.net,microsoft sharepoint,spc,sap,鼎基 erp,windows nt,windows xp,pro/e,中文打字50~75,iso9000,rohs,ts16949,project,cadence allegro,powerpcb,coreldraw,illustrator,mcu,dsp,plc,windows 10,access,ajax,javascript,英文打字50~75,windows 7,iso14000,ohsas18000,acl,ptc creo elements/direct,autocad 3d,windows 2000,orcad,windows 2003,3ds max,sketch up,visual basic,pcba,spring,visual studio,鼎新,中文打字20~50,perl,tcl,bgp,cisco,ethernet,ospf,tcp/ip,vlan,arm,servlets,windows 98,catia
品保工程師【製造總部】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6mnd7?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full Stack Engineer-PCB [LTD] (Taoyuan),香港商奧寶科技有限公司台灣分公司(ORBOTECH PACIFIC LIMITED),4年以上,https://www.104.com.tw/company/12ww5ai0,https://www.104.com.tw/job/6mjik?jobsource=jolist_b_relevance,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
【工業4.0】智慧製造大數據分析工程師 ++熟悉Python++,欣興電子股份有限公司,1年以上,https://www.104.com.tw/company/at8e1vc,https://www.104.com.tw/job/6mjk0?jobsource=jolist_b_relevance,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[新鮮人專區]教育訓練人員(內勤/中壢),(總公司)南山人壽保險股份有限公司,不拘,https://www.104.com.tw/company/59glysw,https://www.104.com.tw/job/6kuso?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
助理工程師-南平廠UB1H1C,技嘉科技股份有限公司,不拘,https://www.104.com.tw/company/a4kvltk,https://www.104.com.tw/job/6k523?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鈑金繪圖人員(林口)-PPC,神基科技股份有限公司,2年以上,https://www.104.com.tw/company/a5hho0w,https://www.104.com.tw/job/6jprk?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
應用系統工程師,高鐵_台灣高速鐵路股份有限公司,3年以上,https://www.104.com.tw/company/7jzoq8g,https://www.104.com.tw/job/5mb8s?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
【IT】AI應用系統儲備主管【林口】,神達電腦股份有限公司,3年以上,https://www.104.com.tw/company/lpittnk,https://www.104.com.tw/job/6qfav?jobsource=jolist_b_relevance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
機械設備維護人員,中華汽車工業股份有限公司楊梅廠,不拘,https://www.104.com.tw/company/k2edtx4,https://www.104.com.tw/job/6qaik?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
車輛電裝部品開發工程師,中華汽車工業股份有限公司楊梅廠,不拘,https://www.104.com.tw/company/k2edtx4,https://www.104.com.tw/job/6qbi0?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
◎越語菁英專案 電子工程師【資訊產品事業群】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6q49e?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[M]異常改善工程師(龜山廠),穩懋半導體股份有限公司,不拘,https://www.104.com.tw/company/wi42ew8,https://www.104.com.tw/job/4g7sr?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMT工程師/助理工程師(日、中、夜班),技嘉科技股份有限公司,1年以上,https://www.104.com.tw/company/a4kvltk,https://www.104.com.tw/job/4clgq?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
系統管理工程師(負責網路管理),高鐵_台灣高速鐵路股份有限公司,5年以上,https://www.104.com.tw/company/7jzoq8g,https://www.104.com.tw/job/5d34i?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
軟/韌體色彩工程師【資訊產品事業群】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/5d73a?jobsource=jolist_b_relevance,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
【車用電子】軟體設計工程師-6【林口】,神達電腦股份有限公司,不拘,https://www.104.com.tw/company/lpittnk,https://www.104.com.tw/job/6o00a?jobsource=jolist_b_relevance,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full Stack Engineer-PCB [LTD] (Taoyuan),香港商奧寶科技有限公司台灣分公司(ORBOTECH PACIFIC LIMITED),4年以上,https://www.104.com.tw/company/12ww5ai0,https://www.104.com.tw/job/6mjik?jobsource=jolist_b_relevance,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
【工業4.0】智慧製造大數據分析工程師 ++熟悉Python++,欣興電子股份有限公司,1年以上,https://www.104.com.tw/company/at8e1vc,https://www.104.com.tw/job/6mjk0?jobsource=jolist_b_relevance,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
品保工程師【製造總部】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6mnd7?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPI / AOI助理工程師(中、夜班),技嘉科技股份有限公司,不拘,https://www.104.com.tw/company/a4kvltk,https://www.104.com.tw/job/4jfwi?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"中古車會務儲備幹部(品通,桃園)",和運租車股份有限公司,1年以上,https://www.104.com.tw/company/wbpde6o,https://www.104.com.tw/job/4zqrv?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
工讀生-總工程處,技嘉科技股份有限公司,不拘,https://www.104.com.tw/company/a4kvltk,https://www.104.com.tw/job/4qzww?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
應用系統工程師-營收資訊系統課,高鐵_台灣高速鐵路股份有限公司,2年以上,https://www.104.com.tw/company/7jzoq8g,https://www.104.com.tw/job/4r2s4?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
應用系統工程師-票務通路系統課,高鐵_台灣高速鐵路股份有限公司,3年以上,https://www.104.com.tw/company/7jzoq8g,https://www.104.com.tw/job/4r2st?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
應用系統工程師-營運支援系統課,高鐵_台灣高速鐵路股份有限公司,3年以上,https://www.104.com.tw/company/7jzoq8g,https://www.104.com.tw/job/4r3kv?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
應用系統工程師-資訊管理系統課,高鐵_台灣高速鐵路股份有限公司,3年以上,https://www.104.com.tw/company/7jzoq8g,https://www.104.com.tw/job/5g1q1?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
資訊技術管理師(系統管理),高鐵_台灣高速鐵路股份有限公司,5年以上,https://www.104.com.tw/company/7jzoq8g,https://www.104.com.tw/job/5a5ks?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
外裝工程研發人才,中華汽車工業股份有限公司楊梅廠,不拘,https://www.104.com.tw/company/k2edtx4,https://www.104.com.tw/job/6v1ls?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
招募任用專員【人力資源管理】(桃園),佳世達科技股份有限公司,1年以上,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6uye5?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
機構工程師【資訊產品事業群】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6uwon?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Power Supply Assistant Engineer 電源助理工程師-TC19352,"Super Micro Computer, Inc._美超微電腦股份有限公司",3年以上,https://www.104.com.tw/company/5uisvbc,https://www.104.com.tw/job/6vz2u?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
品管檢驗技術員(鈑金),中華汽車工業股份有限公司楊梅廠,1年以上,https://www.104.com.tw/company/k2edtx4,https://www.104.com.tw/job/6wix3?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
◎實習計畫 會計實習生【財務管理中心】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6vj35?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
企業公關人才,中華汽車工業股份有限公司楊梅廠,2年以上,https://www.104.com.tw/company/k2edtx4,https://www.104.com.tw/job/6vrmi?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
◎實習計畫 自動化工程實習生【醫療器材事業群】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6voyj?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
◎實習計畫 自動化軟體實習生【醫療器材事業群】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6vp0v?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
◎實習計畫 3D成像實習生【醫療器材事業群】(桃園),佳世達科技股份有限公司,不拘,https://www.104.com.tw/company/5qkelsg,https://www.104.com.tw/job/6vp26?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solution Architect   解決方案架構師-TC19371,"Super Micro Computer, Inc._美超微電腦股份有限公司",7年以上,https://www.104.com.tw/company/5uisvbc,https://www.104.com.tw/job/6weq4?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[新鮮人專區]教育訓練人員(內勤/中壢),(總公司)南山人壽保險股份有限公司,不拘,https://www.104.com.tw/company/59glysw,https://www.104.com.tw/job/6kuso?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
【工業4.0】大數據分析工程師(楊梅儲備),欣興電子股份有限公司,1年以上,https://www.104.com.tw/company/at8e1vc,https://www.104.com.tw/job/6t86c?jobsource=jolist_b_relevance,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
經營管理人才,中華汽車工業股份有限公司楊梅廠,3年以上,https://www.104.com.tw/company/k2edtx4,https://www.104.com.tw/job/6t953?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
機械設備維護人員,中華汽車工業股份有限公司楊梅廠,不拘,https://www.104.com.tw/company/k2edtx4,https://www.104.com.tw/job/6qaik?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
